2.5114235951911326	4.606888194652338
2.5128863162976076	4.6346889458643545
2.515324184808401	4.655400765996497
2.517762054582107	4.670138641904486
2.520199921829988	4.682228827626454
2.5226377903407813	4.692726266600826
2.525280946330958	4.702880721936737
2.527924102321135	4.7120998515973795
2.5332104143014895	4.728526567997377
2.535825514316052	4.735900409876087
2.538496726281844	4.743033932619199
2.543783038262198	4.756161919351868
2.5450166268325405	4.759033826884478
2.5464261942523754	4.762315429347463
2.5490693502425525	4.76823605949574
2.5543556622229064	4.77947059368976
2.5649282861836147	4.799980342860778
2.5674866122875395	4.804618338341688
2.570214598163969	4.809448569112094
2.5755009101443234	4.818485023657719
2.5817042557483987	4.828444905236634
2.5860735341050316	4.835460070567548
2.6001225222316133	4.855733138719632
2.6072187820264485	4.865973232678668
2.6098619380166257	4.869525484603531
2.6123058840039644	4.87276342028902
2.614984813189467	4.876245318202136
2.6177914059871568	4.879887475483219
2.623025024061477	4.886417973943108
2.628364029947865	4.893079975110039
2.6309484480169534	4.896083618461523
2.649509277869282	4.9176552495574395
2.6570980010103087	4.925723006663622
2.673472245615024	4.943130866433059
2.6785472312048197	4.948252891602873
2.6967354128128935	4.965927553828611
2.698058566243227	4.96716766527047
2.7016710519136717	4.970553428939871
2.703107245774998	4.971870330565195
2.711542330115228	4.979604785207083
2.731284886518341	4.996968967689681
2.7707699993245667	5.029151125917538
2.773237818874956	5.031063019735176
2.775705638425345	5.032964154594485
2.7805084403475897	5.0366332247429515
2.788325376819086	5.042509060590974
2.7905125557276795	5.044152655835198
2.810200132555304	5.058483405920783
2.830531251139395	5.072423858859244
2.8497402249370185	5.085592689980783
2.852159582687343	5.087185096762266
2.8545789404376682	5.088770320437359
2.8594176559383184	5.091919493660573
2.869095086939619	5.098134604981218
2.8884499489422186	5.110245875146433
2.9271596729474183	5.133291955724132
3.004579120957818	5.175317936134573
3.0072037661875264	5.176658412728155
3.009828411417235	5.177993778000099
3.0150777018766526	5.180649315788583
3.0255762827954866	5.1859005842579515
3.0465734446331556	5.196171256342593
3.0885677683084936	5.215839051712361
3.172556415659169	5.252046307882403
3.1750057244490897	5.253045106423079
3.17745503323901	5.254040859631907
3.1823536508188512	5.256023287724806
3.192150885978534	5.259952227518173
3.2117453562978993	5.267669518984121
3.250934296936629	5.282564918939145
3.3293121782140886	5.310364274184234
3.331966774483393	5.311262370034561
3.3346213707526973	5.312157746169161
3.3399305632913054	5.313940384646016
3.3505489483685222	5.317473519430914
3.370006997717747	5.323832376505056
3.3717857185229563	5.324413659406139
3.414259258831824	5.3378079617253436
3.490082280336728	5.360104290558687
3.4992063394495596	5.362787288653947
3.5018124739187995	5.363517772041552
3.5044186083880398	5.364246206876707
3.509271350967871	5.365596891009367
3.5147172443724415	5.367100827273458
3.5200554152034806	5.368574194416744
3.5409044909574012	5.374233134967575
3.5826026424652433	5.3851808287008005
3.665998945480927	5.405683906718529
3.821570019365863	5.439498813055353
3.9902794919313505	5.47058763010325
4.147767432350407	5.495214265344363
4.30215381756536	5.515877587682
4.469678601460864	5.534991635764524
4.622631023385019	5.549855617769453
4.625981853209938	5.550181252849909
4.650461565527755	5.552206584701064
4.7954235036395625	5.564200027542689
4.953643621922756	5.575330719883297
5.108762185001846	5.584676022221831
5.2770191467614875	5.593314960829114
5.434054576374698	5.600176661520917
5.588306076549838	5.605908235307227
5.604232869944482	5.606500006835706
5.771300677758116	5.611750790944921
5.927151418701343	5.615922436238059
6.096140558325121	5.619771854514434
6.253908165802468	5.622825967197328
6.39125714924057	5.625101708356585
6.408618994531565	5.625389267525911
6.576378669029506	5.627756813976621
6.73293801109007	5.629636181724089
6.7356927367235215	5.629666715990493
6.738423885610173	5.629696884956867
6.743886183383477	5.629756976940884
6.754810778930086	5.629876183326194
6.775540837856949	5.630098721049998
6.799509377395429	5.630348149846716
6.820358352209734	5.6305647794008244
6.823089501096386	5.630592505460676
6.825820649983038	5.630620156092083
6.831282947756342	5.63067523188786
6.842250807054626	5.630784912974716
6.864056734396166	5.630999458583636
6.866787883282818	5.631026002046757
6.869519032169469	5.631052473291275
6.8749813299427736	5.631105199908128
6.885905925489382	5.631209795108859
6.888637074376034	5.631235766282655
6.8913682232626865	5.631261666791397
6.89683052103599	5.6313132565805555
6.899561669922642	5.631338946243096
6.902292818809293	5.631364566004832
6.9050239676959455	5.631390116055536
6.907755116582598	5.631415596584469
